date,ticker,source,value,unit,delta_pct
2026-07-02,cj-a00,长江有色金属现货市场,22540.0000,CNY/t,1.258
2026-07-02,shfe-al-front,SHFE via Sina Finance,22425.0000,CNY/t,0.179
2026-07-02,shfe-main,SHFE via Sina Finance,22425.0000,CNY/t,0.179
2026-07-02,AUD/CNY,PBOC via chinamoney.com.cn,4.685000,,
2026-07-02,CAD/CNY,PBOC via chinamoney.com.cn,4.781100,,
2026-07-02,CHF/CNY,PBOC via chinamoney.com.cn,8.403700,,
2026-07-02,CNY/AED,PBOC via chinamoney.com.cn,0.540260,,
2026-07-02,CNY/DKK,PBOC via chinamoney.com.cn,0.966200,,
2026-07-02,CNY/HUF,PBOC via chinamoney.com.cn,45.953200,,
2026-07-02,CNY/KRW,PBOC via chinamoney.com.cn,228.430000,,
2026-07-02,CNY/MOP,PBOC via chinamoney.com.cn,1.186500,,
2026-07-02,CNY/MXN,PBOC via chinamoney.com.cn,2.581100,,
2026-07-02,CNY/MYR,PBOC via chinamoney.com.cn,0.601620,,
2026-07-02,CNY/NOK,PBOC via chinamoney.com.cn,1.458600,,
2026-07-02,CNY/PLN,PBOC via chinamoney.com.cn,0.554710,,
2026-07-02,CNY/RUB,PBOC via chinamoney.com.cn,11.418700,,
2026-07-02,CNY/SAR,PBOC via chinamoney.com.cn,0.552350,,
2026-07-02,CNY/SEK,PBOC via chinamoney.com.cn,1.430900,,
2026-07-02,CNY/THB,PBOC via chinamoney.com.cn,4.905400,,
2026-07-02,CNY/TRY,PBOC via chinamoney.com.cn,6.865450,,
2026-07-02,CNY/ZAR,PBOC via chinamoney.com.cn,2.413200,,
2026-07-02,EUR/CNY,PBOC via chinamoney.com.cn,7.736200,,
2026-07-02,GBP/CNY,PBOC via chinamoney.com.cn,9.028700,,
2026-07-02,HKD/CNY,PBOC via chinamoney.com.cn,0.868040,,
2026-07-02,JPY/CNY,PBOC via chinamoney.com.cn,0.041840,,
2026-07-02,NZD/CNY,PBOC via chinamoney.com.cn,3.857500,,
2026-07-02,SGD/CNY,PBOC via chinamoney.com.cn,5.247800,,
2026-07-02,USD/BRL,open.er-api.com,5.174794,,
2026-07-02,USD/CNY,PBOC via chinamoney.com.cn,6.808800,,
2026-07-02,USD/VND,open.er-api.com,26251.146529,,
